,Cites,Authors,Title,Year,Source,Publisher,Type,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,"Contains keyword ""SEI""?","Contains keyword ""cathode""?","Contains keyword ""anode""?","Contains keyword ""efficiency""?","Contains keyword ""electrode""?"
3150,79,"GM Veith, M Doucet, JK Baldwin, RL Sacci?€?",Direct determination of solid-electrolyte interphase thickness and composition as a function of state of charge on a silicon anode,2015,The Journal of ?€?,ACS Publications,,15.8,16,5,5,"?€? function of state of charge and during cycling. We show the chemistry of this SEI layer becomes more LiF like with increasing lithiation and more Li?€?C?€?O?€?F like with delithiation. More importantly, the SEI layer thickness appears to ?€?",TRUE,FALSE,TRUE,FALSE,FALSE
3151,79,"C Zhang, Z Lin, Z Yang, D Xiao, P Hu, H Xu?€?",Hierarchically designed germanium microcubes with high initial coulombic efficiency toward highly reversible lithium storage,2015,Chemistry of ?€?,ACS Publications,,15.8,11,7,5,"?€? electrode, and irreversible trapping of lithium in host metals. On the other hand, the favorable SEI layer may be very essential to the cycling stability of the anode. In addition, the strategies that construct active materials directly ?€?",TRUE,FALSE,TRUE,TRUE,TRUE
3152,76,"M Agostini, S Xiong, A Matic, J Hassoun",Polysulfide-containing glyme-based electrolytes for lithium sulfur battery,2015,Chemistry of materials,ACS Publications,,15.2,19,4,5,"?€? precipitated S-based species determined by XPS. The study demonstrates that the SEI layer formed on the Li anode decreases in impedance and stabilizes by the presence of polysulfide. This, together with a buffer effect strongly ?€?",TRUE,FALSE,TRUE,FALSE,FALSE
3153,75,"TR Tanim, CD Rahn",Aging formula for lithium ion batteries with solid electrolyte interphase layer growth,2015,Journal of Power Sources,Elsevier,,15,38,2,5,"?€? The NESPM includes aging due to solid electrolyte interphase (SEI) layer growth. ?€? ?€? Continuous small scale side reactions at the SEI layer of the negative carbonaceous graphite (gr) anode, however, is considered to be the main cause of aging [9], [10], [11] ?€?",TRUE,FALSE,TRUE,FALSE,FALSE
3154,75,"X Bi, X Ren, Z Huang, M Yu, E Kreidler?€?",Investigating dendrites and side reactions in sodium?€?oxygen batteries for improved cycle lives,2015,Chemical ?€?,pubs.rsc.org,,15,13,6,5,?€? 1d can be assigned to the Na dendrite or the SEI layer on the dendrite ?€? The expanded voltage gap results from increased polarization most likely due to the accumulation of side products in the air electrode and the growth of a SEI layer on the metal surface ?€?,TRUE,FALSE,FALSE,FALSE,TRUE
3155,69,"M Sina, R Thorpe, S Rangan, N Pereira?€?",Investigation of SEI layer formation in conversion iron fluoride cathodes by combined STEM/EELS and XPS,2015,The Journal of ?€?,ACS Publications,,13.8,14,5,5,"Li-ion cathodes based on conversion reactions such as iron fluoride (FeF2) can achieve in principle high specific capacity. However, significant capacity fading is observed upon cycling. This has been attributed in part to the formation and continuous growth of a solid ?€?",TRUE,TRUE,FALSE,FALSE,FALSE
3156,69,"K Kaliyappan, J Liu, A Lushington, R Li, X Sun",Highly Stable Na2/3(Mn0.54Ni0.13Co0.13)O2 Cathode Modified by Atomic Layer Deposition for Sodium?€?Ion Batteries,2015,ChemSusChem,eng.uwo.ca,PDF,13.8,14,5,5,"?€? region. The lower- and medium-frequency semicircles can be assigned to ionic migration resistance (Rsf) through the SEI layer and charge- transfer resistance (Rct) at the cathode?€?electrolyte interface, re- spectively. The inclined ?€?",TRUE,TRUE,FALSE,FALSE,FALSE
3157,69,"LO Vogt, M El Kazzi, E Ja??mstorp Berg?€?",Understanding the interaction of the carbonates and binder in Na-ion batteries: a combined bulk and surface study,2015,Chemistry of ?€?,ACS Publications,,13.8,17,4,5,?€? Ar atmosphere. Electrodes used in the following study were not washed to preserve the integrity of the SEI layer. The impact of washing with DMC was also studied and is presented in the Supporting Information. The surface ?€?,TRUE,FALSE,FALSE,FALSE,FALSE
3158,68,"W Xu, Z Wang, L Shi, Y Ma, S Yuan, L Sun?€?",Layer-by-layer deposition of organic?€?inorganic hybrid multilayer on microporous polyethylene separator to enhance the electrochemical performance of lithium-ion ?€?,2015,?€? applied materials & ?€?,ACS Publications,,13.6,10,7,5,?€? Journal Logo. Layer-by-Layer Deposition of Organic?€?Inorganic Hybrid Multilayer on Microporous Polyethylene Separator to Enhance the Electrochemical Performance of Lithium-Ion Battery ?€?,FALSE,FALSE,FALSE,FALSE,FALSE
3159,67,"H Qiu, L Zeng, T Lan, X Ding, M Wei",In situ synthesis of GeO 2/reduced graphene oxide composite on Ni foam substrate as a binder-free anode for high-capacity lithium-ion batteries,2015,Journal of Materials Chemistry A,pubs.rsc.org,,13.4,13,5,5,"?€? 32,34 The initial capacity loss might be attributed to the consumption of Li + for forming Li 2 O and the SEI layer ?€? It was found that the SEI layer can be uniformly formed on the surface of GeO 2 /RGO electrode after cycles at 8 A g ???1 (Fig. S4a?€?) ?€?",TRUE,FALSE,TRUE,FALSE,TRUE
3160,66,"Z Zhang, W Li, R Zou, W Kang, Y San Chui?€?",Layer-stacked cobalt ferrite (CoFe 2 O 4) mesoporous platelets for high-performance lithium ion battery anodes,2015,Journal of Materials ?€?,pubs.rsc.org,,13.2,11,6,5,"?€? outstanding rate performance and stability of thick platelets can be attributed to the special configuration of the layer-stacked mesoporous platelets which provides sufficient interlayer space for volume expansion, and enables the formation of a stable SEI layer during the cycling ?€?",TRUE,FALSE,TRUE,FALSE,FALSE
3161,66,"C Shen, S Wang, Y Jin, WQ Han",In situ AFM imaging of solid electrolyte interfaces on HOPG with ethylene carbonate and fluoroethylene carbonate-based electrolytes,2015,ACS applied materials & ?€?,ACS Publications,,13.2,17,4,5,"?€? Chemical and morphological structure of solid electrolyte interphase (SEI) plays a vital role in lithium-ion battery (LIB), especially for its cyclability and safety. To date, research on SEI is quite limited because of the complexity ?€?",TRUE,FALSE,FALSE,FALSE,FALSE
3162,64,"F Huang, Y Xu, B Peng, Y Su, F Jiang?€?",Coaxial electrospun cellulose-core fluoropolymer-shell fibrous membrane from recycled cigarette filter as separator for high performance lithium-ion battery,2015,ACS Sustainable ?€?,ACS Publications,,12.8,11,6,5,This paper reports an eco-friendly approach for extracting cellulose acetate (CA) from waste cigarette filter to construct a cellulose-based membrane separator for a high-performance lithium-ion battery. A cellulose/poly (vinylidene fluoride-co-hexafluoropropylene (PVDF ?€?,FALSE,FALSE,FALSE,FALSE,FALSE
3163,64,"H Ekstr??m, G Lindbergh",A model for predicting capacity fade due to SEI formation in a commercial graphite/LiFePO4 cell,2015,Journal of The Electrochemical Society,iopscience.iop.org,,12.8,32,2,5,"?€? C. The model is based on a linear combination of two current contributions: one stemming from parts of the graphite particles covered by an intact microporous solid-electrolyte-interface (SEI) layer, and one contribution from parts of the particles were the SEI layer has cracked ?€?",TRUE,FALSE,FALSE,FALSE,FALSE
3164,64,"R Bernhard, M Metzger?€?",Gas evolution at graphite anodes depending on electrolyte water content and SEI quality studied by on-line electrochemical mass spectrometry,2015,Journal of The ?€?,iopscience.iop.org,,12.8,21,3,5,"?€? potential. 2 The capacity loss is explained by the reduction of electrolyte components on the graphite surface, which irreversibly consumes Li + -ions and forms the protective and passivating SEI layer on the negative electrode. On ?€?",TRUE,FALSE,TRUE,FALSE,TRUE
3165,63,"P Amiribavandpour, W Shen, D Mu, A Kapoor",An improved theoretical electrochemical-thermal modelling of lithium-ion battery packs in electric vehicles,2015,Journal of Power Sources,Elsevier,,12.6,16,4,5,A theoretical electrochemical thermal model combined with a thermal resistive network is proposed to investigate thermal behaviours of a battery pack. The combined model is used to study heat generation and heat dissipation as well as their influences on the temperatures ?€?,FALSE,FALSE,FALSE,FALSE,FALSE
3166,61,"?€?, Y He, M Wang, AY Song, YB He, B Li?€?",Hollow titanium dioxide spheres as anode material for lithium ion battery with largely improved rate stability and cycle performance by suppressing the formation of ?€?,2015,Journal of Materials ?€?,pubs.rsc.org,,12.2,9,7,5,"By subjecting amorphous titanium dioxide (TiO2) colloidal spheres as a scaffold to a two-step external template-free hydrothermal treatment, anatase TiO2 hollow spheres with an average diameter of 410 nm and shell thickness of 65 nm were successfully yielded. Such ?€?",FALSE,FALSE,TRUE,FALSE,FALSE
3167,61,"C Han, D Yang, Y Yang, B Jiang, Y He?€?",?€? as anode material for lithium ion battery with largely improved rate stability and cycle performance by suppressing the formation of solid electrolyte interface layer,2015,Journal of Materials ?€?,pubs.rsc.org,,12.2,10,6,5,"?€? In order to verify the formation of an SEI layer, the electrochemical impedance spectroscopy (EIS) measurement was performed on the three cells mentioned above after the rate capability tests (Fig. 7d). The EIS was simulated ?€?",TRUE,FALSE,TRUE,FALSE,FALSE
3168,61,"Y Dong, Y Xia, YS Chui, C Cao, JA Zapien",Self-assembled three-dimensional mesoporous ZnFe2O4-graphene composites for lithium ion batteries with significantly enhanced rate capability and cycling stability,2015,Journal of Power Sources,Elsevier,,12.2,12,5,5,"?€? However, nanoparticles in such composites provide a large surface area over which electrolytes can decompose, and a thick SEI layer can be easily and continuously form with each discharge/charge process [37]. Recently ?€?",TRUE,FALSE,FALSE,FALSE,FALSE
3169,60,"B Zhu, N Liu, M McDowell, Y Jin, Y Cui, J Zhu",Interfacial stabilizing effect of ZnO on Si anodes for lithium ion battery,2015,Nano Energy,Elsevier,,12,10,6,5,Silicon nanoparticles with atomic layer deposited zinc oxide (ZnO) coating show significantly improved electrochemical performance mainly because of enhanced mechanical integrity and stablized interface. These ZnO coated Si nanoparticles demonstrate stable cycling with ?€?,FALSE,FALSE,TRUE,FALSE,FALSE
3170,60,"H Shin, J Park, AM Sastry, W Lu",Degradation of the solid electrolyte interphase induced by the deposition of manganese ions,2015,Journal of Power Sources,Elsevier,,12,15,4,5,?€? The evolution of the SEI layer containing these Mn compounds and the corresponding instability of the layer are thoroughly investigated by artificially introducing soluble Mn ions into a 1 mol L ???1 LiPF 6 electrolyte solution. Deposition ?€?,TRUE,FALSE,FALSE,FALSE,FALSE
3171,60,"H Yildirim, A Kinaci, MKY Chan?€?",First-principles analysis of defect thermodynamics and ion transport in inorganic SEI compounds: LiF and NaF,2015,ACS applied materials & ?€?,ACS Publications,,12,15,4,5,?€? Journal Logo. First-Principles Analysis of Defect Thermodynamics and Ion Transport in Inorganic SEI Compounds: LiF and NaF ?€?,TRUE,FALSE,FALSE,FALSE,FALSE
3172,59,"AK Haridas, CS Sharma, TN Rao",Donut?€?Shaped Li4Ti5O12 Structures as a High Performance Anode Material for Lithium Ion Batteries,2015,Small,Wiley Online Library,,11.8,20,3,5,"?€? Moreover, Li dendrite formation, due to a low Li?€?intercalation potential (0.1 V vs Li/Li + ), and decomposition of the SEI layer at higher temperatures, can cause short circuiting as well as ignition of the battery.3, 4 Even though it offers a lower theoretical specific capacity of 175 ?€?",TRUE,FALSE,FALSE,FALSE,FALSE
3173,57,"K Sun, D Su, Q Zhang, DC Bock?€?",Interaction of CuS and sulfur in Li-S battery system,2015,Journal of The ?€?,iopscience.iop.org,,11.4,11,5,5,?€? Sulfur in the hybrid electrode may interact with CuS and enhances its dissolution as to change the microstructure of the SEI layer on lithium ?€? Lithium surface passivation requires the buildup of an electronically insulating SEI layer ?€?,TRUE,FALSE,FALSE,FALSE,TRUE
3174,57,"Q Zhang, X Xiao, W Zhou, YT Cheng?€?",Toward High Cycle Efficiency of Silicon?€?Based Negative Electrodes by Designing the Solid Electrolyte Interphase,2015,Advanced Energy ?€?,Wiley Online Library,,11.4,11,5,5,"?€? The stability of the SEI can significantly influence the Coulombic efficiency. For graphite and other electrode materials without large volume changes, the naturally formed SEI layer is stable and able to protect the electrode for thousands of charge?€?discharge cycles ?€?",TRUE,FALSE,FALSE,TRUE,TRUE
3175,56,"H Shin, J Park, AM Sastry, W Lu",Effects of fluoroethylene carbonate (FEC) on anode and cathode interfaces at elevated temperatures,2015,Journal of the Electrochemical ?€?,iopscience.iop.org,,11.2,14,4,5,"?€? capacity loss seen at elevated temperatures. 1?€?4 Temperature-induced reactions, such as SEI decomposition, redox reaction, and electrolyte decomposition, cause changes in the morphology and composition of the SEI layer ?€?",TRUE,TRUE,TRUE,FALSE,FALSE
3176,56,"B Wu, V Yufit, Y Merla, RF Martinez-Botas?€?",Differential thermal voltammetry for tracking of degradation in lithium-ion batteries,2015,Journal of power ?€?,Elsevier,,11.2,11,5,5,"?€? However, since the SEI layer protects the anode from irreversible reaction with the electrolyte, the formation of a thin, conformal and non-porous SEI on initial cycling is critical to the lifetime and performance of the battery [12] ?€?",TRUE,FALSE,TRUE,FALSE,FALSE
3177,55,"Q Zhu, H Hu, G Li, C Zhu, Y Yu",TiO2 nanotube arrays grafted with MnO2 nanosheets as high-performance anode for lithium ion battery,2015,Electrochimica Acta,Elsevier,,11,11,5,5,"Abstract Unique TiO 2 nanotube arrays (TNAs) grafted with MnO 2 nanosheets is synthesized for the first time as an anode for Li battery. The character of the special structure is MnO 2 nanosheets grown on the outer, inner surface and tip of the TNAs. The composite ?€?",FALSE,FALSE,TRUE,FALSE,FALSE
3178,55,"A Lievre, A Sari, P Venet, A Hijazi?€?",Practical online estimation of lithium-ion battery apparent series resistance for mild hybrid vehicles,2015,IEEE Transactions ?€?,ieeexplore.ieee.org,,11,11,5,5,"In hybrid vehicles, lithium-ion cells constituting a battery pack are frequently used to provide and recover high power to assist the vehicle's internal combustion engine (ICE) powertrain. This usage is more present in mild hybrid applications where the battery does not have long ?€?",FALSE,FALSE,FALSE,FALSE,FALSE
